id,date_collected,retailer_type,retailer_detail,food_type,food_detail,label_type,label_language,label_date,approximate_dollar_value,image_id,collection_lat,collection_long,label_explanation
5f4bd8c99bc38e8c3bf3ae4b266,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,carrot and celery sticks,package printed,exp,2020-08-23,2.95,IMG_4045,40.69485,-73.9949,
5f4bd97f9bc38e8c3bf3ae4c267,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,carrot and celery sticks,package printed,exp,2020-08-23,2.95,IMG_4046,40.69485,-73.9949,
5f4bd9999bc38e8c3bf3ae4d268,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,carrot and celery sticks,package printed,exp,2020-08-23,2.95,IMG_4048,40.69485,-73.9949,
5f4bd9c69bc38e8c3bf3ae4e269,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,orange slices,package printed,sell by,2020-08-23,4.05,IMG_4044,40.69485,-73.9949,
5f4bda3d9bc38e8c3bf3ae4f270,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,roasted brussels sprouts,package printed,sell by,2020-08-18,10.55,IMG_4043,40.69485,-73.9949,
5f4bda7b9bc38e8c3bf3ae50271,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,roasted cauliflower,package printed,sell by,2020-08-21,14.38,IMG_4042,40.69485,-73.9949,
5f4bdabb9bc38e8c3bf3ae51272,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,roasted cauliflower,package printed,sell by,2020-08-24,10.43,IMG_4041,40.69485,-73.9949,
5f4bdb8f9bc38e8c3bf3ae52273,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,brussels sprouts,package printed,,x0374107,3.99,IMG_4027,40.69485,-73.9949,
5f4bdbf29bc38e8c3bf3ae53274,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,brussels sprouts,package printed,,x0374107,3.99,IMG_4026,40.69485,-73.9949,
5f4bdc0a9bc38e8c3bf3ae54275,2020-08-24,bakery/deli,ready-to-eat and prepackaged food,packaged,brussels sprouts,package printed,,x0374107,3.99,IMG_4025,40.69485,-73.9949,
5fb845f1797bb408d1ba2b8a276,2020-10-29,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-10-29,1.89,IMG_3958,40.69415,-73.99233,
5fb84608797bb408d1ba2b8b277,2020-10-29,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-10-29,1.89,IMG_3959,40.69415,-73.99233,
5fb8461b797bb408d1ba2b8c278,2020-10-29,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-10-29,1.89,IMG_3960,40.69415,-73.99233,
5fb8462a797bb408d1ba2b8d279,2020-10-29,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-10-29,1.89,IMG_3961,40.69415,-73.99233,
5fb8463b797bb408d1ba2b8e280,2020-10-29,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-10-29,1.89,IMG_3962,40.69415,-73.99233,
5fb8464d797bb408d1ba2b8f281,2020-10-29,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-10-29,1.89,IMG_3963,40.69415,-73.99233,
5fb84674797bb408d1ba2b90282,2020-10-29,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-10-28,1.89,IMG_3965,40.69415,-73.99233,
5fb8469f797bb408d1ba2b91283,2020-10-29,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-10-29,1.89,IMG_3966,40.69415,-73.99233,
5fb846ac797bb408d1ba2b92284,2020-10-29,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-10-29,1.89,IMG_3967,40.69415,-73.99233,
5fb846bc797bb408d1ba2b93285,2020-10-29,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-10-23,1.89,IMG_3968,40.69415,-73.99233,
5fc3f347e12e1aa995d0b3ff286,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,california roll sushi,sticker,sell thru,2020-11-19,5.95,IMG_3969,40.69789,-73.99267,
5fc3f396e12e1aa995d0b400287,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,vegetable roll sushi,sticker,sell thru,2020-11-19,5.95,IMG_3970,40.69789,-73.99267,
5fc3f403e12e1aa995d0b401288,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,lobster roll sushi,sticker,sell thru,2020-11-19,6.95,IMG_3977,40.69789,-73.99267,
5fc3f4d1e12e1aa995d0b402289,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,rainbow roll sushi,sticker,sell thru,2020-11-20,12.95,IMG_3971,40.69789,-73.99267,
5fc3f522e12e1aa995d0b403290,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,california roll sushi,sticker,sell thru,2020-11-19,5.95,IMG_3972,40.69789,-73.99267,
5fc3f54ce12e1aa995d0b404291,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,crab & avocado brown roll sushi,sticker,sell thru,2020-11-19,5.95,IMG_3973,40.69789,-73.99267,
5fc3f672e12e1aa995d0b405292,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,shrimp california roll sushi,sticker,sell thru,2020-11-19,6.95,IMG_3974,40.69789,-73.99267,
5fc3f687e12e1aa995d0b406293,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,california roll sushi,sticker,sell thru,2020-11-19,5.95,IMG_3975,40.69789,-73.99267,
5fc3f696e12e1aa995d0b407294,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,california roll sushi,sticker,sell thru,2020-11-19,5.95,IMG_3976,40.69789,-73.99267,
5fc3f9d2e12e1aa995d0b408295,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,usda choice hereford small diced beef,sticker,sell by,2020-11-20,4.67,IMG_3978,40.69789,-73.99267,
5fc3fa91e12e1aa995d0b409296,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,round bone lamb shoulder chops,sticker,sell by,2020-11-21,6.63,IMG_3979,40.69789,-73.99267,
5fc3fbf5e12e1aa995d0b40a297,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,dark chocolate hummus,sticker,,2020-11-20,3.99,IMG_3980,40.69789,-73.99267,
5fc400abe12e1aa995d0b40b298,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,cut cantaloupe,sticker,sell thru,2020-11-20,5.84,IMG_3981,40.69789,-73.99267,
5fc42e05e12e1aa995d0b40c299,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,mixed fruit cup,sticker,sell thru,2020-11-21,5.94,IMG_3982,40.69789,-73.99267,
5fc42e51e12e1aa995d0b40d300,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,honeydew cup,sticker,sell thru,2020-11-19,3.94,IMG_3983,40.69789,-73.99267,
5fc42e82e12e1aa995d0b40e301,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,honeydew cup,sticker,sell thru,2020-11-19,3.24,IMG_3984,40.69789,-73.99267,
5fc42ec2e12e1aa995d0b40f302,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,mixed fruit cup,sticker,sell thru,2020-11-19,5.73,IMG_3985,40.69789,-73.99267,
5fc42ef9e12e1aa995d0b410303,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,pineapple cup,sticker,sell thru,2020-11-21,6.59,IMG_3986,40.69789,-73.99267,
5fc42f91e12e1aa995d0b411304,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,grilled chicken with sesame noodle hot dinner,sticker,sell thru,2020-11-20,8.99,IMG_3988,40.69789,-73.99267,
5fc42fece12e1aa995d0b412305,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,cut cantaloupe,sticker,sell thru,2020-11-20,5.64,IMG_3987,40.69789,-73.99267,
5fc4303ce12e1aa995d0b413306,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,half chicken dinner,sticker,sell thru,2020-11-20,8.99,IMG_3989,40.69789,-73.99267,
5fc43082e12e1aa995d0b414307,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,brisket of beef,sticker,sell thru,2020-11-19,13.64,IMG_3990,40.69789,-73.99267,
5fc430e0e12e1aa995d0b415308,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,grilled chicken with sesame noodle hot dinner,sticker,sell thru,2020-11-20,8.99,IMG_3992,40.69789,-73.99267,
5fc43128e12e1aa995d0b416309,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,brisket of beef,sticker,sell thru,2020-11-19,14.16,IMG_3991,40.69789,-73.99267,
5fc431aae12e1aa995d0b417310,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,turkey wings smoked,sticker,sell by,2020-11-30,2.39,IMG_3993,40.69789,-73.99267,
5fc431e6e12e1aa995d0b418311,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,mixed fruit cup,sticker,sell thru,2020-11-19,5.66,IMG_3994,40.69789,-73.99267,
5fc43224e12e1aa995d0b419312,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,mixed fruit cup,sticker,sell thru,2020-11-19,5.8,IMG_3997,40.69789,-73.99267,
5fc4329ae12e1aa995d0b41a313,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,honeydew cup,sticker,sell thru,2020-11-19,3.59,IMG_3996,40.69789,-73.99267,
5fc43303e12e1aa995d0b41b314,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,turkey wings smoked,sticker,sell by,2020-11-30,2.03,IMG_3998,40.69789,-73.99267,
5fc43370e12e1aa995d0b41c315,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,turkey drums,sticker,sell by,2020-11-20,2.24,IMG_3999,40.69789,-73.99267,
5fc433e4e12e1aa995d0b41d316,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,chicken backs,sticker,sell by,2020-11-20,0.73,IMG_4004,40.69789,-73.99267,
5fc43475e12e1aa995d0b41e317,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,packaged romaine lettuce,package printed,,2020-11-27,3.99,IMG_4002,40.69789,-73.99267,
5fc43584e12e1aa995d0b41f318,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,turkey wings smoked,sticker,sell by,2020-11-30,1.91,IMG_4008,40.69789,-73.99267,
5fc4361de12e1aa995d0b420319,2020-11-20,chain grocer,"ready-to-eat, shelf-stable, frozen, and perishable food",perishable,mixed fruit cup,sticker,sell thru,2020-11-21,5.73,IMG_4009,40.69789,-73.99267,
6019ec67fa9ce8544fb3cda4320,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",shelf stable,chocolate-flavored vegan protein powder,package printed,best used by,2021-08-01,26.99,IMG_4011,40.69335,-73.9915,
6019ed91fa9ce8544fb3cda5321,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic broccoli sprouts,package printed,expires,2020-12-19,3.99,IMG_4013,40.69335,-73.9915,
6019ee4dfa9ce8544fb3cda6322,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,whole wheat pita bread,sticker,,2020-12-23,3.49,IMG_4014,40.69335,-73.9915,
6019eed8fa9ce8544fb3cda7323,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,sir kensington's special sauce,package printed,best if used by,2021-06-08,4.99,IMG_4049,40.69335,-73.9915,
6019efd7fa9ce8544fb3cda8324,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,garlic sauerkraut,sticker,best by,2021-01-03,10.49,IMG_4056,40.69335,-73.9915,
6019f02bfa9ce8544fb3cda9325,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,pistachio nutmilk,package printed,,2021-05-16,6.49,IMG_4051,40.69335,-73.9915,
6019f07bfa9ce8544fb3cdaa326,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic alfalfa sprouts,sticker,sell by,2020-12-25,1.99,IMG_4058,40.69335,-73.9915,
6019f08afa9ce8544fb3cdab327,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic alfalfa sprouts,sticker,sell by,2020-12-25,1.99,IMG_4059,40.69335,-73.9915,
6019f20cfa9ce8544fb3cdac328,2020-12-18,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,gluten free whole grain bread,sticker,,2020-12-16,5.99,IMG_4069,40.69335,-73.9915,
6025beb3725181c8c2936464329,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,flatbread pepperoni pizza,package printed,use by,2021-02-05,1.99,IMG_4064,40.6912,-73.98716,
6025bf29725181c8c2936465330,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,flatbread pepperoni pizza,package printed,use by,2021-02-05,1.99,IMG_4066,40.6912,-73.98716,
6025bf3a725181c8c2936466331,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,flatbread pepperoni pizza,package printed,use by,2021-02-05,1.99,IMG_4067,40.6912,-73.98716,
6025bf46725181c8c2936467332,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,flatbread pepperoni pizza,package printed,use by,2021-02-05,1.99,IMG_4070,40.6912,-73.98716,
6025bf4f725181c8c2936468333,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,flatbread pepperoni pizza,package printed,use by,2021-02-05,1.99,IMG_4071,40.6912,-73.98716,
6025bf6b725181c8c2936469334,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,flatbread pepperoni pizza,package printed,use by,2021-02-05,1.99,IMG_4072,40.6912,-73.98716,
6025bfa6725181c8c293646a335,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,egg salad sandwich,package printed,use by,2021-02-04,5.99,IMG_4074,40.6912,-73.98716,
6025c0ac725181c8c293646b336,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,mandarin orange fruit cup,package printed,best by,2021-07-20,1.99,IMG_4075,40.6912,-73.98716,
6025c0b9725181c8c293646c337,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,mandarin orange fruit cup,package printed,best by,2021-07-20,1.99,IMG_4076,40.6912,-73.98716,
6025c0f0725181c8c293646d338,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,mandarin orange fruit cup,package printed,best by,2021-07-20,1.99,IMG_4077,40.6912,-73.98716,
6025c0fb725181c8c293646e339,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,mandarin orange fruit cup,package printed,best by,2021-07-20,1.99,IMG_4078,40.6912,-73.98716,
6025c15f725181c8c293646f340,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,flatbread pepperoni pizza,package printed,use by,2021-02-05,1.99,IMG_4079,40.6912,-73.98716,
6025c1ed725181c8c2936470341,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,mandarin orange fruit cup,package printed,bb,2021-12-12,1.99,IMG_4081,40.6912,-73.98716,
6025c343725181c8c2936471342,2021-02-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",packaged,multivitamin gummies,package printed,exp,2022-07-01,16.99,IMG_4083,40.6912,-73.98716,
5e31d5503b85a2e63d634187343,2020-01-27,counter service,ready-to-eat and prepackaged health food,ready-to-eat,organic oatmeal,sticker,use by,2020-01-28,5.25,IMG_1872,40.69453,-73.99447,
5e31d5643b85a2e63d634188344,2020-01-27,counter service,ready-to-eat and prepackaged health food,ready-to-eat,organic oatmeal,sticker,use by,2020-01-28,5.25,IMG_1873,40.69453,-73.99447,
5e31d8903b85a2e63d634189345,2020-01-27,counter service,ready-to-eat and prepackaged health food,ready-to-eat,organic middle eastern salad,sticker,use by,2020-01-28,10,IMG_1874,40.69453,-73.99447,
5e31dcee3b85a2e63d63418a346,2020-01-27,counter service,ready-to-eat and prepackaged health food,ready-to-eat,organic oatmeal,sticker,use by,2020-01-28,6.25,IMG_1875,40.69453,-73.99447,
5e31dd273b85a2e63d63418b347,2020-01-27,counter service,ready-to-eat and prepackaged health food,ready-to-eat,organic mexican salad,sticker,use by,2020-01-28,10,IMG_1876,40.69453,-73.99447,
5e31dda03b85a2e63d63418c348,2020-01-27,counter service,ready-to-eat and prepackaged health food,packaged,organic energy bar,sticker,12619,2020-01-30,3.5,IMG_1877,40.69453,-73.99447,
5e31ddb33b85a2e63d63418d349,2020-01-27,counter service,ready-to-eat and prepackaged health food,packaged,organic energy bar,sticker,12619,2020-01-30,3.5,IMG_1879,40.69453,-73.99447,
5e31ddd23b85a2e63d63418e350,2020-01-27,counter service,ready-to-eat and prepackaged health food,packaged,organic energy bar,sticker,12619,2020-01-30,3.5,IMG_1880,40.69453,-73.99447,
5e31dde13b85a2e63d63418f351,2020-01-27,counter service,ready-to-eat and prepackaged health food,packaged,organic energy bar,sticker,12619,2020-01-30,3.5,IMG_1881,40.69453,-73.99447,
5e442b00c435958777371fc6352,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,yogurt,package printed,,2020-02-11,3.99,IMG_1897,40.69335,-73.9915,
5e442be9c435958777371fc7353,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,yogurt,package printed,,2020-02-11,3.99,IMG_1898,40.69335,-73.9915,
5e442cf0c435958777371fc8354,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic yogurt,package printed,,2020-02-11,3.99,IMG_1899,40.69335,-73.9915,
5e4435a1c435958777371fc9355,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,yogurt,package printed,,2020,1.25,IMG_1900,40.69335,-73.9915,
5e44362fc435958777371fca356,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic yogurt,package printed,best by,2020-03-25,3.09,IMG_1902,40.69335,-73.9915,
5e44378ec435958777371fcb357,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic oven roasted chicken breast,package printed,use or freeze by,2020-02-01,8.09,IMG_1905,40.69335,-73.9915,
5e4437c6c435958777371fcc358,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic oven roasted chicken breast,package printed,use or freeze by,2020-02-07,8.09,IMG_1907,40.69335,-73.9915,
5e4445aac435958777371fcd359,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic white flour torilla,package printed,,2019-03-31 21:16:00,4.38,IMG_1908,40.69335,-73.9915,
5e4445e8c435958777371fce360,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic white flour torilla,package printed,,2019-03-31 21:14:00,4.38,IMG_1909,40.69335,-73.9915,
5e444759c435958777371fcf361,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,brown rice torilla,package printed,t2513 dv,2019-09-11,4.38,IMG_1910,40.69335,-73.9915,lot numbers indicate the date of production and are used to track product for production and quality control purposes. we guarantee these products for 12 months when kept frozen from this date.
5e4449bcc435958777371fd0362,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic sprouted grain torilla,sticker,,2020-02-11,4.49,IMG_1911,40.69335,-73.9915,
5e444b3bc435958777371fd1363,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,millet and chia sliced bread,sticker,,2020-02-11,6.99,IMG_1912,40.69335,-73.9915,
5e444becc435958777371fd2364,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic rocky mountain sourdough bread,sticker,,2020-02-11,5.99,IMG_1913,40.69335,-73.9915,
5e444ce5c435958777371fd3365,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",shelf stable,organic cinnamon sticks,package printed,best by,2022-09-01,5.99,IMG_1915,40.69335,-73.9915,
5e4b37221c21c2a1bf62a7b3366,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",shelf stable,organic marjoram,package printed,best by,,5.99,IMG_1916,40.69335,-73.9915,
5e4b37ae1c21c2a1bf62a7b4367,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic sundried tomatoes,package printed,best by,2020-04-15,5.99,IMG_1917,40.69335,-73.9915,
5e4b39b11c21c2a1bf62a7b5368,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",shelf stable,halva,package printed,by,2021-10-28,5.99,IMG_1918,40.69335,-73.9915,
5e4d3dfda5612b4eadee87c4369,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,plant-based sausage,sticker,,2020-02-11,11.29,IMG_1919,40.69335,-73.9915,
5e4d3e1ba5612b4eadee87c5370,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,plant-based sausage,sticker,,2020-02-11,11.29,IMG_1921,40.69335,-73.9915,
5e4d3e2ba5612b4eadee87c6371,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,plant-based sausage,sticker,,2020-02-11,11.29,IMG_1922,40.69335,-73.9915,
5e4d4971a5612b4eadee87c7372,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic riced cauliflower,package printed,best if used by,2020-02-10,5.19,IMG_1923,40.69335,-73.9915,
5e4d49a2a5612b4eadee87c8373,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic riced cauliflower,package printed,best if used by,2020-02-10,5.19,IMG_1924,40.69335,-73.9915,
5e4d4a13a5612b4eadee87c9374,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic riced cauliflower,package printed,best if used by,2020-02-10,5.19,IMG_1925,40.69335,-73.9915,
5e4d4a33a5612b4eadee87ca375,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic riced cauliflower,package printed,best if used by,2020-02-10,5.19,IMG_1926,40.69335,-73.9915,
5e4d4abba5612b4eadee87cb376,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,organic yogurt,package printed,,2020-02-11,0.75,IMG_1927,40.69335,-73.9915,
5e4d4ca4a5612b4eadee87cc377,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,pasteurized grade a goat milk,package printed,sell by,2020-02-14,14.99,IMG_1929,40.69335,-73.9915,
5e4d4cada5612b4eadee87cd378,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,pasteurized grade a goat milk,package printed,sell by,2020-02-14,14.99,IMG_1930,40.69335,-73.9915,
5e4d4cbba5612b4eadee87ce379,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,pasteurized grade a goat milk,package printed,sell by,2020-02-14,14.99,IMG_1931,40.69335,-73.9915,
5e4d4cc5a5612b4eadee87cf380,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,pasteurized grade a goat milk,package printed,sell by,2020-02-14,14.99,IMG_1932,40.69335,-73.9915,
5e4d4ccca5612b4eadee87d0381,2020-02-11,health food grocer,"ready-to-eat, shelf-stable, frozen, and perishable health food",perishable,pasteurized grade a goat milk,package printed,sell by,2020-02-14,14.99,IMG_1933,40.69335,-73.9915,
5e62a8a357dbdc6ff70045a3382,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,eggs,package printed,exp,2021-03-05,4.99,IMG_1960,40.69415,-73.99233,
5e62a90057dbdc6ff70045a4383,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,american cheese slices,package printed,,2019-12-29,4.99,IMG_1961,40.69415,-73.99233,
5e62a9a957dbdc6ff70045a5384,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-03-13,1.89,IMG_1963,40.69415,-73.99233,
5e62a9de57dbdc6ff70045a6385,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-03-12,1.89,IMG_1964,40.69415,-73.99233,
5e62aa2957dbdc6ff70045a7386,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-03-13,1.89,IMG_1965,40.69415,-73.99233,
5e62aa3c57dbdc6ff70045a8387,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-03-13,1.89,IMG_1966,40.69415,-73.99233,
5e62aa5857dbdc6ff70045a9388,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,yogurt,package printed,,2020-03-13,1.89,IMG_1968,40.69415,-73.99233,
5e62aad057dbdc6ff70045aa389,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",ready-to-eat,basil infused tuna,package printed,best if used by,2020-03-08,3.19,IMG_1971,40.69415,-73.99233,
5e62ab7957dbdc6ff70045ab390,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",ready-to-eat,cold brew coffee with almond milk,package printed,,2020-02-19,3.29,IMG_1972,40.69415,-73.99233,
5e62ac6557dbdc6ff70045ac391,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",packaged,chickpea snacks,package printed,best by,2020-09-19,2.39,IMG_1973,40.69415,-73.99233,
5e62ad3157dbdc6ff70045ad392,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,pepper jack cheese snack,package printed,p5b 16:50,2020-02-09,1.39,IMG_1975,40.69415,-73.99233,
5e62ad5f57dbdc6ff70045ae393,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,pepper jack cheese snack,package printed,p5b 16:50,2020-02-09,1.39,IMG_1977,40.69415,-73.99233,
5e62ad7c57dbdc6ff70045af394,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",perishable,pepper jack cheese snack,package printed,p5b 16:50,2020-02-09,1.39,IMG_1978,40.69415,-73.99233,
5e62b0d057dbdc6ff70045b0395,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",ready-to-eat,italian deli meat sandwich,sticker,use by,2020-03-04,5.99,IMG_1979,40.69415,-73.99233,
5e62b34f57dbdc6ff70045b2396,2020-03-05,drugstore,"ready-to-eat, shelf-stable, and frozen food",ready-to-eat,red velvet cake slice,sticker,,2020-03-11,2.99,IMG_1982,40.69415,-73.99233,
